Well,SampleID,Mass/Charge,Height,Width
A08,18-330-147678,4381.7471,85.5189,6.63901075757576
A08,18-330-147678,4438.8684,214.6549,6.72555818181818
A08,18-330-147678,4776.7068,140.0171,7.23743454545455
A08,18-330-147678,4810.3835,81.3866,7.28845984848485
A08,18-330-147678,5021.6261,91.7917,7.60852439393939
A08,18-330-147678,5062.4682,127.1852,7.67040636363636
A08,18-330-147678,5102.6879,90.1392,7.7313453030303
A08,18-330-147678,5317.4218,118.1139,8.0566996969697
A08,18-330-147678,5392.9987,161.245,8.17121015151515
A08,18-330-147678,5433.7153,133.327,8.23290196969697
A08,18-330-147678,6014.8545,109.9741,9.11341590909091
A08,18-330-147678,6054.8812,108.7587,9.17406242424242
A08,18-330-147678,6386.2184,156.7417,9.67608848484848
A08,18-330-147678,7008.1096,145.9588,10.6183478787879
A09,18-338-107369,1192.7476,0,1.80719333333333
A09,18-338-107369,1232.7723,0,1.86783681818182
A09,18-338-107369,1248.7716,66.6297,1.89207818181818
A09,18-338-107369,1312.8215,1862.137,1.98912348484848
A09,18-338-107369,1521.9574,1048.1821,2.30599606060606
A09,18-338-107369,1537.9567,213.5874,2.33023742424242
A09,18-338-107369,1569.3634,379.304,2.37782333333333
A09,18-338-107369,1602.0066,1768.6761,2.42728272727273
A09,18-338-107369,1618.0059,1369.4242,2.45152409090909
A09,18-338-107369,1633.1346,266.9533,2.47444636363636
A09,18-338-107369,1835.4899,329.1633,2.7810453030303
A09,18-338-107369,1891.1918,2626.8005,2.86544212121212
A09,18-338-107369,1907.1911,2147.6206,2.88968348484848
A09,18-338-107369,2044.6667,145.4618,3.09797984848485
A09,18-338-107369,2078.1556,288.67,3.14872060606061
A09,18-338-107369,2093.2939,224.5683,3.17165742424242
A09,18-338-107369,2124.7923,219.2965,3.21938227272727
A09,18-338-107369,2140.9931,175.4694,3.24392893939394
A09,18-338-107369,2185.2867,188.939,3.31104045454545
A09,18-338-107369,2279.7363,482.3766,3.45414590909091
A09,18-338-107369,2387.4944,287.2223,3.61741575757576
A09,18-338-107369,2413.4282,205.9259,3.65670939393939
A09,18-338-107369,2429.744,345.0102,3.6814303030303
A09,18-338-107369,2469.0049,686.6471,3.74091651515152
A09,18-338-107369,2509.5867,8700.8253,3.80240409090909
A09,18-338-107369,2528.8896,320.5647,3.83165090909091
A09,18-338-107369,2549.6113,6562.0145,3.86304742424242
A09,18-338-107369,2565.6106,1137.8481,3.88728878787879
A09,18-338-107369,2587.7989,255.0007,3.92090742424242
A09,18-338-107369,2624.3907,128.1357,3.97634954545455
A09,18-338-107369,2656.6886,249.8224,4.02528575757576
A09,18-338-107369,2696.4599,187.8306,4.0855453030303
A09,18-338-107369,2878.821,9620.3035,4.36185
A09,18-338-107369,2894.8203,942.0279,4.38609136363636
A09,18-338-107369,2910.8196,61.5943,4.41033272727273
A09,18-338-107369,2916.5835,437.6936,4.41906590909091
A09,18-338-107369,3016.2136,238.0323,4.57002060606061
A09,18-338-107369,3032.3654,306.0776,4.59449303030303
A09,18-338-107369,3069.3901,190.8295,4.65059106060606
A09,18-338-107369,3088.0187,751.2919,4.67881621212121
A09,18-338-107369,3168.007,1018.4745,4.80001060606061
A09,18-338-107369,3207.2405,257.9097,4.8594553030303
A09,18-338-107369,3402.0033,236.34,5.15455045454545
A09,18-338-107369,3497.2159,8285.0765,5.29881196969697
A09,18-338-107369,3513.2152,1571.9109,5.32305333333333
A09,18-338-107369,3536.006,473.0704,5.35758484848485
A09,18-338-107369,3685.9767,174.5189,5.58481318181818
A09,18-338-107369,3824.5052,99.7889,5.79470484848485
A09,18-338-107369,3913.2001,2153.7174,5.92909106060606
A09,18-338-107369,4021.3221,109.9348,6.09291227272727
A09,18-338-107369,4157.3222,740.5205,6.29897303030303
A09,18-338-107369,4402.4008,117.3649,6.67030424242424
A09,18-338-107369,4439.7147,212.1269,6.72684045454546
A09,18-338-107369,4777.8998,701.8786,7.23924212121212
A09,18-338-107369,5023.1776,173.047,7.61087515151515
A09,18-338-107369,5062.9194,242.588,7.67109
A09,18-338-107369,5103.6479,126.5057,7.73279984848485
A09,18-338-107369,5318.7639,697.6518,8.05873318181818
A09,18-338-107369,5394.3055,290.1481,8.17319015151515
A09,18-338-107369,5434.228,227.9323,8.23367878787879
A09,18-338-107369,5765.585,177.673,8.73573484848485
A09,18-338-107369,6016.0137,157.7929,9.11517227272727
A09,18-338-107369,6056.3641,196.3404,9.17630924242424
A09,18-338-107369,6387.9212,244.1092,9.67866848484849
A09,18-338-107369,7011.7584,341.6701,10.6238763636364
A10,18-275-148261,1192.7476,0,1.80719333333333
A10,18-275-148261,1232.7723,0,1.86783681818182
A10,18-275-148261,1248.7716,29.5761,1.89207818181818
A10,18-275-148261,1252.8402,47.2992,1.89824272727273
A10,18-275-148261,1310.2418,223.0595,1.98521484848485
A10,18-275-148261,1312.8215,245.7044,1.98912348484848
A10,18-275-148261,1521.9574,467.381,2.30599606060606
A10,18-275-148261,1537.9567,122.7031,2.33023742424242
A10,18-275-148261,1569.328,39.81,2.3777696969697
A10,18-275-148261,1602.0066,903.2131,2.42728272727273
A10,18-275-148261,1618.0059,549.702,2.45152409090909
A10,18-275-148261,1632.8141,90.3834,2.47396075757576
A10,18-275-148261,1778.4487,92.4777,2.69461924242424
A10,18-275-148261,1835.8071,213.1325,2.78152590909091
A10,18-275-148261,1873.4921,188.544,2.83862439393939
A10,18-275-148261,1891.1918,1883.1939,2.86544212121212
A10,18-275-148261,1907.1911,1577.9492,2.88968348484848
A10,18-275-148261,1929.5564,85.549,2.9235703030303
A10,18-275-148261,2044.8618,120.1678,3.09827545454545
A10,18-275-148261,2094.0157,127.7415,3.17275106060606
A10,18-275-148261,2125.1108,182.5072,3.21986484848485
A10,18-275-148261,2141.0663,108.0982,3.24403984848485
A10,18-275-148261,2201.2233,150.0833,3.33518681818182
A10,18-275-148261,2220.5478,275.7244,3.36446636363636
A10,18-275-148261,2280.4287,483.4011,3.455195
A10,18-275-148261,2301.2429,162.4689,3.48673166666667
A10,18-275-148261,2358.5447,129.6534,3.57355257575758
A10,18-275-148261,2374.3377,78.0516,3.59748136363636
A10,18-275-148261,2414.0532,246.698,3.65765636363636
A10,18-275-148261,2430.3156,257.0982,3.68229636363636
A10,18-275-148261,2509.5867,8515.5862,3.80240409090909
A10,18-275-148261,2531.0752,429.8573,3.83496242424242
A10,18-275-148261,2549.6113,3867.1175,3.86304742424242
A10,18-275-148261,2565.6106,4213.9236,3.88728878787879
A10,18-275-148261,2585.0154,126.8309,3.91669
A10,18-275-148261,2697.6883,229.0804,4.08740651515151
A10,18-275-148261,2878.821,7268.4576,4.36185
A10,18-275-148261,2894.8203,2485.2604,4.38609136363636
A10,18-275-148261,2910.8196,686.5903,4.41033272727273
A10,18-275-148261,2976.1195,226.6722,4.50927196969697
A10,18-275-148261,3016.4277,259.77,4.570345
A10,18-275-148261,3032.5824,598.5932,4.59482181818182
A10,18-275-148261,3069.6854,138.1873,4.65103848484848
A10,18-275-148261,3088.4759,306.2158,4.67950893939394
A10,18-275-148261,3168.079,155.2871,4.8001196969697
A10,18-275-148261,3401.8378,266.249,5.1542996969697
A10,18-275-148261,3497.2159,6202.4339,5.29881196969697
A10,18-275-148261,3513.2152,5192.7311,5.32305333333333
A10,18-275-148261,3535.3498,407.3916,5.35659060606061
A10,18-275-148261,3685.6267,182.4427,5.58428287878788
A10,18-275-148261,3701.4052,198.8055,5.6081896969697
A10,18-275-148261,3823.2695,153.4916,5.79283257575758
A10,18-275-148261,3913.2001,3549.4373,5.92909106060606
A10,18-275-148261,4019.9238,177.9731,6.09079363636364
A10,18-275-148261,4033.8195,127.4689,6.11184772727273
A10,18-275-148261,4111.3427,98.5425,6.22930712121212
A10,18-275-148261,4258.4351,133.1118,6.45217439393939
A10,18-275-148261,4380.273,169.1344,6.63677727272727
A10,18-275-148261,4399.9296,201.2751,6.66656
A10,18-275-148261,4418.2263,109.3482,6.69428227272727
A10,18-275-148261,4436.8877,312.2889,6.72255712121212
A10,18-275-148261,4456.5573,112.4385,6.75235954545455
A10,18-275-148261,5019.1713,191.3625,7.604805
A10,18-275-148261,5058.9389,143.0648,7.66505893939394
A10,18-275-148261,5075.2606,144.772,7.68978878787879
A10,18-275-148261,5115.7886,125.9963,7.75119484848485
A10,18-275-148261,5389.1717,229.8528,8.16541166666667
A10,18-275-148261,5404.6159,117.4119,8.18881196969697
A10,18-275-148261,5428.5774,130.5377,8.22511727272727
A10,18-275-148261,5445.1346,136.506,8.25020393939394
A10,18-275-148261,5759.3724,82.5636,8.72632181818182
A10,18-275-148261,6009.0626,124.9025,9.1046403030303
A10,18-275-148261,6024.2721,102.2104,9.127685
A10,18-275-148261,6064.4928,116.713,9.18862545454545
A10,18-275-148261,6379.1315,123.6762,9.66535075757576
A10,18-275-148261,6394.8613,123.6592,9.68918378787879
A10,18-275-148261,6999.2727,94.0804,10.6049586363636
A10,18-275-148261,7014.9791,103.3072,10.6287562121212
A11,18-342-401185,1192.7476,0,1.80719333333333
A11,18-342-401185,1232.7723,0,1.86783681818182
A11,18-342-401185,1248.7716,8.2558,1.89207818181818
A11,18-342-401185,1281.2576,49.6356,1.94129939393939
A11,18-342-401185,1312.8215,233.8139,1.98912348484848
A11,18-342-401185,1497.4165,124.5535,2.26881287878788
A11,18-342-401185,1514.4769,133.4207,2.29466196969697
A11,18-342-401185,1521.9574,116.5183,2.30599606060606
A11,18-342-401185,1537.9567,371.0439,2.33023742424242
A11,18-342-401185,1554.3467,105.0169,2.35507075757576
A11,18-342-401185,1570.2168,224.5381,2.37911636363636
A11,18-342-401185,1602.0066,363.9797,2.42728272727273
A11,18-342-401185,1618.0059,262.2861,2.45152409090909
A11,18-342-401185,1835.7479,113.8168,2.78143621212121
A11,18-342-401185,1871.8125,38.4676,2.83607954545455
A11,18-342-401185,1891.1918,741.7529,2.86544212121212
A11,18-342-401185,1907.1911,589.306,2.88968348484848
A11,18-342-401185,2037.334,111.0044,3.0868696969697
A11,18-342-401185,2093.6485,147.4219,3.1721946969697
A11,18-342-401185,2279.8151,166.3252,3.4542653030303
A11,18-342-401185,2413.8147,104.7856,3.657295
A11,18-342-401185,2430.0985,107.2823,3.68196742424242
A11,18-342-401185,2509.5867,2575.951,3.80240409090909
A11,18-342-401185,2549.6113,180.7753,3.86304742424242
A11,18-342-401185,2565.6106,2192.7872,3.88728878787879
A11,18-342-401185,2878.821,2432.6736,4.36185
A11,18-342-401185,2894.8203,829.5015,4.38609136363636
A11,18-342-401185,2910.8196,51.5871,4.41033272727273
A11,18-342-401185,2976.0945,99.3811,4.50923409090909
A11,18-342-401185,3032.3234,274.7315,4.59442939393939
A11,18-342-401185,3088.2755,244.5165,4.6792053030303
A11,18-342-401185,3401.4155,158.547,5.15365984848485
A11,18-342-401185,3497.2159,192.5396,5.29881196969697
A11,18-342-401185,3513.2152,2555.5534,5.32305333333333
A11,18-342-401185,3701.236,103.4825,5.60793333333333
A11,18-342-401185,3913.2001,1095.2134,5.92909106060606
A11,18-342-401185,4037.1611,128.2467,6.11691075757576
A11,18-342-401185,4437.5378,116.4971,6.72354212121212
A12,18-344-400795,1190.4139,0,1.80365742424242
A12,18-344-400795,1192.7476,0,1.80719333333333
A12,18-344-400795,1232.7723,0,1.86783681818182
A12,18-344-400795,1248.7716,8.2011,1.89207818181818
A12,18-344-400795,1312.8215,1721.8633,1.98912348484848
A12,18-344-400795,1391.3873,114.961,2.10816257575758
A12,18-344-400795,1521.9574,1518.2787,2.30599606060606
A12,18-344-400795,1537.9567,56.0354,2.33023742424242
A12,18-344-400795,1556.093,133.2824,2.35771666666667
A12,18-344-400795,1570.3289,274.2859,2.37928621212121
A12,18-344-400795,1602.0066,1889.7817,2.42728272727273
A12,18-344-400795,1618.0059,1187.5294,2.45152409090909
A12,18-344-400795,1634.1645,265.4896,2.47600681818182
A12,18-344-400795,1835.8047,379.7568,2.78152227272727
A12,18-344-400795,1891.1918,3032.256,2.86544212121212
A12,18-344-400795,1907.1911,2055.9224,2.88968348484848
A12,18-344-400795,1930.985,217.539,2.92573484848485
A12,18-344-400795,2044.9286,190.7952,3.09837666666667
A12,18-344-400795,2093.6314,168.7401,3.17216878787879
A12,18-344-400795,2124.7992,223.1232,3.21939272727273
A12,18-344-400795,2185.0625,210.7502,3.31070075757576
A12,18-344-400795,2279.772,367.6163,3.4542
A12,18-344-400795,2413.6245,229.7668,3.65700681818182
A12,18-344-400795,2429.625,364.2739,3.68125
A12,18-344-400795,2509.5867,9732.4983,3.80240409090909
A12,18-344-400795,2528.386,300.8775,3.83088787878788
A12,18-344-400795,2549.6113,7606.632,3.86304742424242
A12,18-344-400795,2565.6106,1010.3763,3.88728878787879
A12,18-344-400795,2587.4219,257.1351,3.92033621212121
A12,18-344-400795,2624.0945,136.1389,3.97590075757576
A12,18-344-400795,2696.5269,221.8456,4.08564681818182
A12,18-344-400795,2737.5295,295.0614,4.14777196969697
A12,18-344-400795,2878.821,10224.2274,4.36185
A12,18-344-400795,2894.8203,1576.6605,4.38609136363636
A12,18-344-400795,2910.8196,155.4108,4.41033272727273
A12,18-344-400795,2914.7113,307.5971,4.41622924242424
A12,18-344-400795,3003.223,95.9755,4.55033787878788
A12,18-344-400795,3016.2733,221.6918,4.57011106060606
A12,18-344-400795,3032.0933,364.9872,4.59408075757576
A12,18-344-400795,3069.1222,169.9023,4.65018515151515
A12,18-344-400795,3167.4592,306.7469,4.79918060606061
A12,18-344-400795,3188.0742,218.7089,4.83041545454546
A12,18-344-400795,3204.8602,141.9778,4.85584878787879
A12,18-344-400795,3401.462,248.1352,5.1537303030303
A12,18-344-400795,3497.2159,10184.9152,5.29881196969697
A12,18-344-400795,3513.2152,1167.872,5.32305333333333
A12,18-344-400795,3535.9896,534.2798,5.35756
A12,18-344-400795,3591.572,88.9862,5.44177575757576
A12,18-344-400795,3616.5843,78.4831,5.47967318181818
A12,18-344-400795,3635.5889,66.7043,5.50846803030303
A12,18-344-400795,3685.4758,279.7885,5.58405424242424
A12,18-344-400795,3729.0397,101.1899,5.65006015151515
A12,18-344-400795,3823.8864,152.5254,5.79376727272727
A12,18-344-400795,3861.801,150.6918,5.85121363636364
A12,18-344-400795,3913.2001,2648.6464,5.92909106060606
A12,18-344-400795,3930.9232,147.572,5.95594424242424
A12,18-344-400795,3950.9345,122.6495,5.98626439393939
A12,18-344-400795,4020.7476,175.4293,6.09204181818182
A12,18-344-400795,4074,79.6839,6.17272727272727
A12,18-344-400795,4259.7573,126.4271,6.45417772727273
A12,18-344-400795,4401.1751,136.5995,6.66844712121212
A12,18-344-400795,4438.4645,251.9974,6.72494621212121
A12,18-344-400795,4772.8825,131.1998,7.23164015151515
A12,18-344-400795,5021.9275,192.5772,7.60898106060606
A12,18-344-400795,5061.9262,312.2333,7.66958515151515
A12,18-344-400795,5101.9747,216.9953,7.7302646969697
A12,18-344-400795,5317.2454,122.6659,8.05643242424242
A12,18-344-400795,5392.7958,318.5815,8.17090272727273
A12,18-344-400795,5433.2551,289.2487,8.2322046969697
A12,18-344-400795,5764.4296,214.482,8.73398424242424
A12,18-344-400795,6014.78,192.9188,9.11330303030303
A12,18-344-400795,6054.9578,229.4034,9.17417848484848
A12,18-344-400795,6386.5742,297.8862,9.67662757575758
A12,18-344-400795,7009.4402,511.9153,10.6203639393939
B01,POS_20,1192.7476,0,1.80719333333333
B01,POS_20,1632.5062,70.6189,2.47349424242424
B01,POS_20,1769.7763,98.2389,2.68147924242424
B01,POS_20,1793.4775,83.495,2.71739015151515
B01,POS_20,1914.3523,70.2661,2.90053378787879
B01,POS_20,2123.3164,156.6052,3.21714606060606
B01,POS_20,2280.2882,218.3712,3.45498212121212
B01,POS_20,2429.5151,190.1863,3.68108348484849
B01,POS_20,2469.562,6271.2003,3.74176060606061
B01,POS_20,2490.8002,266.543,3.7739396969697
B01,POS_20,2509.5867,7028.6207,3.80240409090909
B01,POS_20,2530.6546,328.9708,3.83432515151515
B01,POS_20,2549.6113,4866.5483,3.86304742424242
B01,POS_20,2565.6106,220.6201,3.88728878787879
B01,POS_20,2581.6099,418.5219,3.91153015151515
B01,POS_20,2976.7534,221.5121,4.51023242424242
B01,POS_20,2992.8575,339.9806,4.53463257575758
B01,POS_20,3032.8742,379.9177,4.59526393939394
B01,POS_20,3072.7239,298.806,4.65564227272727
B01,POS_20,3087.9569,4028.4816,4.67872257575758
B01,POS_20,3168.0062,6417.4839,4.80000939393939
B01,POS_20,3184.0055,236.035,4.82425075757576
B01,POS_20,3200.0048,651.9191,4.84849212121212
B01,POS_20,3419.372,77.7697,5.18086666666667
B01,POS_20,3495.0239,44.1017,5.29549075757576
B01,POS_20,3611.3068,128.7183,5.47167696969697
B01,POS_20,3691.3061,186.0389,5.59288803030303
B01,POS_20,3833.416,222.9144,5.80820606060606
B01,POS_20,3913.2001,1148.7539,5.92909106060606
B01,POS_20,4155.6354,4316.6759,6.29641727272727
B01,POS_20,4171.6347,223.7736,6.32065863636364
B01,POS_20,4187.634,520.9074,6.3449
B01,POS_20,4343.9134,113.7518,6.58168696969697
B01,POS_20,4484.3851,141.1318,6.79452287878788
B01,POS_20,4774.0303,3766.9305,7.23337924242424
B01,POS_20,4790.0296,229.1603,7.25762060606061
B01,POS_20,4806.0289,100.7692,7.28186196969697
B01,POS_20,4822.0282,410.2489,7.30610333333333
B01,POS_20,4938.1699,122.6393,7.48207560606061
B01,POS_20,4961.9694,90.846,7.51813545454545
B01,POS_20,4978.2485,259.191,7.54280075757576
B01,POS_20,5018.3128,337.2785,7.60350424242424
B01,POS_20,5058.2236,217.7246,7.66397515151515
B01,POS_20,5101.3532,109.3167,7.72932303030303
B01,POS_20,5312.376,3417.8055,8.04905454545455
B01,POS_20,5328.3753,190.6626,8.07329590909091
B01,POS_20,5344.3746,81.494,8.09753727272727
B01,POS_20,5360.3739,435.6133,8.12177863636364
B01,POS_20,5500.7891,90.6163,8.33452893939394
B01,POS_20,5556.7918,96.8103,8.41938151515152
B01,POS_20,5596.876,124.963,8.48011515151515
B01,POS_20,5637.089,241.4731,8.54104393939394
B01,POS_20,5676.9108,180.6174,8.60138
B01,POS_20,5717.3088,128.6355,8.66258909090909
B01,POS_20,6256.3068,97.6452,9.47925272727273
B01,POS_20,6336.0211,88.9412,9.60003196969697
B01,POS_20,6623.5871,72.8885,10.035738030303
B01,POS_20,6982.9718,305.0858,10.5802603030303
B01,POS_20,7244.0582,83.6687,10.9758457575758
B01,POS_20,7324.0442,105.055,11.0970366666667
B02,18-337-402089,1192.7476,0,1.80719333333333
B02,18-337-402089,1253.2281,144.3856,1.89883045454545
B02,18-337-402089,1515.0245,105.8823,2.29549166666667
B02,18-337-402089,1570.1743,116.7573,2.37905196969697
B02,18-337-402089,1633.3084,119.7021,2.4747096969697
B02,18-337-402089,1795.1279,172.9105,2.71989075757576
B02,18-337-402089,1856.566,123.3305,2.81297878787879
B02,18-337-402089,1916.4577,104.1447,2.90372378787879
B02,18-337-402089,2124.2038,214.9937,3.21849060606061
B02,18-337-402089,2164.1622,106.259,3.27903363636364
B02,18-337-402089,2281.136,221.1356,3.45626666666667
B02,18-337-402089,2429.9439,297.4934,3.68173318181818
B02,18-337-402089,2469.562,6372.655,3.74176060606061
B02,18-337-402089,2491.5064,257.2976,3.7750096969697
B02,18-337-402089,2509.5867,6973.5851,3.80240409090909
B02,18-337-402089,2530.1262,199.6228,3.83352454545455
B02,18-337-402089,2549.6113,4815.3259,3.86304742424242
B02,18-337-402089,2565.6106,475.9873,3.88728878787879
B02,18-337-402089,2581.6099,0,3.91153015151515
B02,18-337-402089,2700.4449,100.2952,4.09158318181818
B02,18-337-402089,2740.2469,63.3376,4.15188924242424
B02,18-337-402089,2799.7561,146.9848,4.2420546969697
B02,18-337-402089,2937.5142,175.2335,4.45077909090909
B02,18-337-402089,2977.1255,264.0009,4.51079621212121
B02,18-337-402089,2993.3019,363.6857,4.53530590909091
B02,18-337-402089,3008.4372,175.2926,4.55823818181818
B02,18-337-402089,3017.1256,200.5894,4.57140242424242
B02,18-337-402089,3033.2406,441.1368,4.59581909090909
B02,18-337-402089,3073.1597,324.2881,4.65630257575758
B02,18-337-402089,3087.9569,4043.7449,4.67872257575758
B02,18-337-402089,3168.0062,2921.5247,4.80000939393939
